"Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2.31111317789987,1,14.6464420476204,0.855323671130463,67.9967433572043,6.24467049987142,1.60227428360819,1,0,1,0
-13.5290409906537,1,247.925919233328,0.184687561355531,243.642891622017,15.5041135176262,5.21497130542057,0,0,1,0
-7.5692620386069,1,94.9438518615637,0.622814064379781,39.640926092539,9.0764683463219,2.98572548783169,0,0,0,0
-1.57911936738321,1,35.0051756180336,0.431532980874181,19.6415968208562,-2.0065045028443,0.39389275365549,1,0,0,0
9.01882545047396,0,371.323012435394,0.932023245608434,320.086855556337,18.048503234935,7.32980668282876,0,0,1,1
4.60543247675983,0,58.9022856966069,2.23302210099064,27.057535291507,6.30070810245396,6.98940065813489,0,0,0,1
6.56115553414381,1,8.18975254633307,1.50217685708776,2.92178788551108,4.35608576713388,2.45819384143019,1,0,0,0
12.7013489243151,0,105.19613382042,0.78592345607467,-18.740959294716,10.201516277911,9.01294751211841,0,0,0,0
13.7755163443188,1,66.0755721419315,2.38149191206321,53.9160233228808,7.76328682709534,4.34744936567088,1,0,1,0
2.43742698896445,0,53.9206130686664,2.42884632200003,16.2959132243211,6.32213086425099,4.59397441914604,0,0,0,1
2.6529125198926,0,10.9305155999666,2.52167692501098,27.1869060055732,5.05455608481761,2.25618716385918,0,0,1,1
0.961056497340312,1,103.969689285341,0.964118164032698,79.6927517687135,10.5184829614888,4.27067143962453,0,1,1,0
18.7369404600363,1,7.82760362505825,2.32172695873305,-34.0869969183541,-2.13637917323338,2.88033685808333,0,0,0,0
-3.9897003700688,1,66.2493256350933,0.597147854743525,51.1106224750932,6.11298648310277,1.68976155259976,0,1,1,0
10.873963752621,0,80.5554447188364,1.35013551008888,57.5221327780077,8.57990715107227,3.1384992973499,0,0,0,1
5.76273517562436,1,41.2293849728663,1.09412781544961,58.4520386586192,6.30621542253185,6.70533128795749,1,0,0,0
12.2420186950527,1,66.1918851425592,2.14150151400827,83.4088371360399,8.84832906974655,3.75360877144835,0,0,1,0
9.31435464507175,0,185.676230166599,0.482749044662341,176.65639169558,13.8385128558263,5.80119059973455,0,0,1,1
6.1480635974321,1,38.82528385525,1.65931320260279,-13.1761812172658,6.60072586006559,8.112908325814,0,0,0,0
-13.3733885763202,1,168.968007961274,0.276052420260385,195.694751433526,11.9602962994141,4.3980833104503,0,0,1,0
2.91130805674831,1,230.753996595756,1.37341731623746,212.423231156658,14.8320816005257,6.98601001975576,0,0,1,0
10.6344465889644,0,99.8218716678208,1.42941115633585,75.3523226960076,8.5322768126161,2.41812464736208,0,0,1,1
13.6409988359837,1,110.522531472669,2.18315775808878,51.5606877185987,9.85642053403493,3.87927522956443,0,0,1,0
25.260320408381,1,1.81356482580431,2.85739976051264,36.0286863527886,1.82510514502912,3.6133861887066,0,0,0,0
3.87888920820575,1,24.5693738741989,1.51585865369998,-8.58568226531881,3.34429231979255,7.79304787114242,0,1,0,0
9.83019501958135,0,141.955002289925,1.0872083120048,108.062107390305,10.5983565177503,4.48510636095317,0,0,1,1
3.86693742296265,1,29.2939497922731,1.17061049421318,25.0582054348877,5.99091475618291,6.71004184975865,1,0,0,0
4.60297618628107,1,43.2261041979483,1.22744420799427,-28.2068687454138,5.19446105840619,4.73830745682925,1,0,0,0
9.37899375179356,0,328.109892230877,1.33811788447201,268.517434269805,17.0362495652269,5.45347634234079,0,0,1,1
5.16553177888904,1,84.7305687530102,1.09070099168457,110.964368872505,7.65445081894227,3.05331792996127,1,0,1,0
20.2420764937207,1,-21.848712830519,2.41791365062818,-17.5938550602028,-0.198478991124573,2.25937108045623,0,0,1,0
19.2578946100868,1,-0.823529505740812,2.90432402864099,11.7569071506775,2.61037815657832,6.59791293997219,1,0,0,0
10.156777612701,0,364.291053419103,1.46432786132209,393.236840020807,19.503571767066,8.56973139857289,0,0,1,0
1.26108616499691,1,136.312742197179,0.85653023631312,48.4818716876929,9.70609672830598,5.91683152592322,0,1,1,0
10.0099449690854,0,37.2506125614487,0.686719286022708,18.6813203565048,6.97715645738389,5.10323166446044,0,0,0,1
16.7699317451338,1,12.8214298212502,2.72424434451386,-8.07786897307077,0.948159128254758,6.40095856073378,1,0,0,0
13.1919151076397,0,11.7776062305645,0.573508539469913,23.7871837729513,4.65052298079584,4.24744142654866,0,0,1,0
12.872333308329,1,71.6960188071996,2.99285570019856,-15.9411651145288,9.0643926945013,6.15318226139375,0,1,0,0
-0.24836646896087,1,105.804049703288,1.17231767904013,137.175167740085,9.89360633539601,4.94587367547719,0,0,1,0
3.23067666990118,0,17.0998687436497,2.22316318633966,-23.9572181589502,3.58765577003609,3.7295259866104,0,0,0,1
5.00585714419933,1,64.6723817113239,0.812472806079313,-10.6631665851605,7.41707071360727,6.68948756419162,1,0,0,0
7.57817883769816,0,4.63981668620116,0.165541845140979,4.38912507397211,4.55323651447471,2.90075602319654,0,0,0,1
0.501092984257272,0,13.0695230667547,2.72555478452705,-31.0111798588988,5.9364399014175,4.72278264466201,0,0,0,1
2.3140193089116,1,32.849668189118,0.574809691635892,43.0447791104961,1.66562556827776,3.86351877164067,1,0,0,0
12.8534199767974,1,22.4466538807982,2.63680341420695,-1.77910375484686,2.93213847913079,4.6200232925668,0,1,0,0
5.50331199631106,0,8.82236651974623,2.11664129630663,21.8175552287125,2.152559768808,3.00229357335734,0,0,1,1
12.4686895553684,1,96.1836319895899,2.01101647666655,-26.2295006389826,9.36538370719197,6.89706760408559,0,0,0,0
6.23278010303011,1,464.417637478055,1.55274614877999,447.38456637838,21.4461655336081,10.1413751959104,0,1,1,0
6.90878522304678,0,185.749240009255,0.122928554657847,33.9012319480497,12.1055058016457,8.61288332522574,0,0,0,1
5.8430320694651,0,67.1831064097582,1.91853599692695,48.6770451989659,9.00395047047244,7.69703016242651,0,0,0,1
10.0328190558116,0,74.6847575934364,0.306998767890036,75.6100102871072,9.34128835213098,2.87802805615887,0,0,1,1
12.7404053824472,0,476.241818085745,0.950285127852112,492.197246382204,21.2100371754545,9.37578263568854,0,0,1,0
-9.89050776408676,1,57.2385630105435,0.0875962392892689,24.360900764279,6.05499433045767,2.67738980759764,0,1,0,0
0.282984297971516,0,2.08658296844993,2.1504847984761,-7.87747032889007,4.28696758558483,3.7600161603247,0,0,0,0
10.4795644725778,0,8.96211278022665,0.545826880959794,5.64188452794573,5.30696428103089,6.92031967310033,0,0,0,1
0.987087085187022,1,336.321618958576,1.10695216082968,352.579611606363,17.0967123300822,3.54700701510272,0,1,1,0
3.28366592951603,0,242.813447010672,1.97476027789526,131.669009915793,14.1335114833447,4.75609219140695,0,0,1,0
8.20964060942892,1,10.2095954925992,2.25648728152737,26.6350370241064,1.54456459003891,1.39629838079244,0,1,0,0
-2.50041183241087,0,16.5355777459741,2.79400063538924,32.2810422555832,4.47152788068992,6.50278836982714,0,0,0,1
-4.37192753069839,0,11.6138195325576,2.96062277862802,-15.7084870179355,3.61219607594789,4.08764046574709,0,0,0,0
25.3765202343076,1,77.1747905966775,2.88200320419855,80.9395675854675,8.01424830713353,3.33097319760262,0,0,1,0
7.06605632951964,1,193.03910316373,2.06604737509042,231.702296089401,13.8590516501923,6.1512475316561,0,1,1,0
9.81692323264986,1,201.24883407183,2.50505552929826,184.492167093312,13.9765673761243,8.13070466786158,0,1,1,0
3.21580525731356,1,144.493686440284,1.41585999517702,-53.1719792140598,10.2674802277976,6.17987817594253,0,1,0,0
-9.92524772335809,1,30.5700020207508,0.657249956158921,45.136108903947,4.3168801807907,2.57640046901021,0,0,1,0
3.37860466738466,1,105.304814412257,1.05089513026178,2.29154177753254,8.81324013670464,5.29354225879069,1,0,0,0
-16.5653767202906,1,57.2794944084266,0.0708474610000849,3.96329049377754,5.81108909558951,3.39129458811547,0,0,1,0
-0.123767502689043,1,31.4433657247046,0.36694605415687,-20.64813100197,3.96756444824125,7.94982502538196,1,0,0,0
9.50983208488093,0,148.507994138889,1.21054751984775,197.719809586752,11.5729206098128,4.45439466281515,0,0,1,0
4.71702591228211,1,6.80513262620089,1.18273088126443,-12.0857359408863,3.68094592887631,6.40189784889077,1,0,0,0
2.38272703794133,1,5.43461832586349,1.39647910371423,36.165390013013,0.239092542195772,2.43151825079991,0,1,0,0
15.8476362093584,0,32.1891593563884,0.554591758176684,-21.1207161271688,4.65075035880878,6.20943489505446,0,0,0,0
10.7469361344992,0,72.7523866378782,1.13178116362542,100.981076856539,9.75146418247351,4.41213633900779,0,0,1,1
8.60845640697482,0,68.0424088810433,0.216753445565701,57.1004204916997,7.92785310028506,6.52345832685249,0,0,0,1
0.0372840867785147,1,88.8596142455563,1.06055640941486,88.8512649742151,10.4308096822747,5.93928312039786,0,0,1,0
10.2448715408019,0,21.2987519505355,0.737881478620693,-11.4858826024998,1.23753205324789,3.79875871762324,0,0,0,1
11.6243977912185,1,61.7986326549808,2.88458535983227,-18.6761292681345,6.56462620566484,7.0251712419348,0,1,0,0
3.93986735616275,1,-26.1129546284202,1.47903645643964,-17.8237855805289,-1.14213869891965,2.61186734859076,0,1,1,0
7.92937359466259,0,-15.137519466377,0.325180853717029,-9.47933582291576,0.165753774925779,5.83055844407776,0,0,0,1
12.3376165735422,0,218.856042670395,0.703347695991397,179.591878952724,13.3376097021076,6.55133874110773,0,0,1,0
9.70464996278502,0,-1.8410590085506,0.614662264706567,26.1036129262447,-0.232735218202268,4.08247234895153,0,0,0,1
-1.15835472707298,1,45.6930383025929,0.892150534316897,-11.7468533378752,2.42816969024073,-0.386708632271566,0,1,1,0
8.8895518781679,0,83.6403324295983,1.66707891854458,24.37809669626,8.26881475425731,7.08262020240705,0,0,0,1
10.4800478449178,0,87.6262002955982,1.02342323656194,53.5006654080561,8.05045502442215,3.13201966188016,0,0,1,1
-0.540342743237843,0,237.713266431813,2.64273762633093,178.1060011708,13.207881117531,7.74828647223314,0,0,1,0
12.2881132425246,1,35.5305605566278,2.62541750748642,-7.25403934565586,-0.539843907691911,0.70258202476821,0,1,1,0
8.64288844439722,0,29.818797079289,1.18425138224848,-18.8567190540794,6.54969545629079,5.89276930272778,0,0,0,0
10.0654386362874,1,89.4805041025208,2.54946489748545,8.59965704824832,9.00310401518723,7.68349936168642,0,1,0,0
9.54934739156177,0,38.6559343888548,1.1521766865626,22.4079096837363,6.80584954051804,4.62594166327337,0,0,1,0
6.07638837440221,0,93.8366714173611,1.91127964225598,75.4885034239342,8.86799626001859,3.45307053693508,0,0,1,1
8.41507923992726,1,207.711568116159,1.58469632430933,210.139156813252,12.7770066569273,6.5727476461435,1,0,1,0
3.67877125996634,0,114.433812066788,2.1635196658317,-2.16642288350693,9.93033220704627,5.89081032231354,0,0,0,1
5.60022203202408,0,96.084317302749,1.75514069432393,26.0245653394704,8.50426247885845,3.6692391186761,0,0,1,1
19.6465527237305,1,52.7935422777783,2.93374429503456,17.9022605347436,6.89638112268288,4.99543077855861,1,0,0,0
-9.45455953649666,1,332.407506093737,0.651414074935019,318.066640349958,17.7248322629284,6.44711923601325,0,0,1,0
17.3446904429232,0,52.0013302845864,0.254794731270522,57.551094467708,6.6050040071905,1.8928092141759,0,0,1,0
-17.0104754313432,1,104.019330137804,0.134877836331725,62.5852484007083,7.40868388997548,1.14150575238395,0,0,1,0
-13.0586003836156,1,117.745592964538,0.467725608497858,73.5045654708852,9.71783128685027,5.85481329772249,0,0,1,0
12.6447374024557,0,39.017892336515,0.680464263539761,63.1866755972897,6.67306841233343,4.54584976554361,0,0,1,0
8.75996989516993,1,268.257074973499,1.73451778502204,275.627475502812,16.3931275830832,9.17064531856085,1,0,1,0
-0.067529843661879,0,72.237294294549,2.54842701600865,20.2134273004913,8.3189379480764,5.82000386569604,0,0,0,1
8.56456452815775,0,78.6051783117226,1.67771923402324,15.035080065909,7.87993720734089,7.03940773617986,0,0,0,1
-3.89702692482967,0,101.545804124363,2.62217837199569,81.2858895534178,10.3449661759765,5.68283616096193,0,0,1,1
15.1489452603293,0,328.758784967229,0.101911887293682,302.509314352015,17.3621588033247,6.51405314226642,0,0,1,0
-3.91230890050078,0,22.9317988197434,2.93010933045298,-48.7755637896881,1.72637852582083,3.88502525102995,0,0,0,1
5.92058112343582,1,14.7183106851191,1.59531262912787,49.1765634930393,6.09066297017902,1.87176549013702,1,0,1,0
3.23506373335648,0,116.861186545031,2.2162612171378,78.3156472686532,10.2164790382355,4.15784204160793,0,0,0,0
-0.892294705712614,0,155.070694877151,2.77054785727523,151.061077039498,12.7225451498038,3.40563415632569,0,0,1,0
7.79668865094118,0,68.8694897964741,1.69869095622562,27.0381306593054,6.64040279661713,0.58929471194896,0,0,1,1
13.8925888721777,0,71.6665018471636,0.637738751946017,4.43400338977805,6.68276373665844,3.73669905885456,0,0,0,0
11.7099457172696,1,72.6401595402954,2.99391513015144,-2.99512331409534,6.39040527717951,8.33020692179926,0,1,0,0
11.9822395362011,1,13.9035585388229,2.81877962336875,-37.7902474845513,3.62934647870066,6.50903080834795,0,1,0,0
7.48887737752563,1,122.37624796545,1.70613479590975,148.71031140996,11.6124420935339,4.9704742626075,0,0,1,0
6.39848586299466,1,38.8997046168439,1.76599418185651,2.36254436295137,2.42223517129936,2.81490591702169,0,1,0,0
5.77600392537867,1,130.815108243603,1.9183895769529,74.7072578029633,11.3499370697334,4.91835372866041,0,1,1,0
11.8993039049613,1,113.086380657387,2.95775569695979,39.6605942866897,9.25305098731042,5.22849081131656,0,1,0,0
15.9014159972773,0,66.8525731459563,0.356912186136469,38.7621534720066,7.31983286892709,6.43217811754308,0,0,0,0
9.31922703636255,0,85.5631667821528,1.40938633633777,68.2695195501422,8.10886052680117,3.43968905015505,0,0,1,0
7.99842787312667,1,1.04014259243736,2.44987216126174,49.9545822432875,0.592387892987158,2.14973452668107,0,1,0,0
9.91549601012151,0,83.8012017853387,0.988545589148998,-28.0169487509291,9.83600890482154,9.30576163901278,0,0,0,1
0.7909486377263,1,245.310693717063,1.01260653440841,234.727090829986,14.5494895964787,3.74130735967587,0,1,1,0
-6.28111083956082,1,142.251524162254,0.365525554167107,151.37986553858,11.440981023969,4.82465914442261,0,1,1,0
10.4250198390742,0,176.672595429115,0.848069619387388,145.482155379169,12.0251488254519,3.47270627557644,0,0,1,1
-3.18428968630714,0,60.4030612031178,2.93480900209397,133.691968101416,9.24740081437609,5.35609163043064,0,0,1,1
2.22565908159804,1,97.3518774084255,0.47491860575974,109.134925094869,10.3669256216452,4.41126214064209,1,0,1,0
6.84426133975295,1,5.70223648807287,1.37780493241735,29.9087462800663,0.51262926059823,1.28565874561374,1,0,1,0
11.5686754933967,0,181.385332405891,0.397175480844453,153.431880322726,12.9463275394235,5.9735599978448,0,0,1,1
12.663667017106,1,451.983937179342,1.99073840724304,431.473713591323,20.5863229192508,8.61008995605906,0,0,1,0
8.80613056634027,0,-4.28320903517366,1.50373860751279,20.3824346306694,1.65384928643618,4.57563882227268,0,0,0,0
1.09538826666803,0,189.714921538293,2.51698188157752,181.294899460229,13.1624202710937,5.04168734878826,0,0,1,0
16.944701086775,1,6.71929842746031,2.59996464801952,3.35754751292426,3.02353275536903,4.90007647113031,1,0,0,0
2.2738755603516,1,-10.7433918420907,0.84228803194128,10.840054625096,3.65658297622817,5.88025781365044,1,0,0,0
-1.58620009977056,0,96.6881531371818,2.72124510887079,39.7418437459667,10.3297467454071,3.68212275097671,0,0,0,1
13.606352741605,1,280.449700403675,2.56021792721003,329.03348427979,17.0641943864329,6.53614013768845,1,0,1,0
8.53168576381742,1,77.1112544302176,2.00070905964822,81.135146264366,8.86081433928378,5.27804731410701,0,1,0,0
7.60157811664471,0,62.1345581076981,1.59270151332021,30.4730399433123,7.25617603031998,4.18926998610356,0,0,1,0
10.2782090314485,0,115.959437095515,0.913570198696107,67.3933341953631,10.0958572396646,4.27536366967747,0,0,1,1
9.48491792435786,0,106.403819116564,1.55436548986472,116.605224123793,9.2844987035736,4.88509580401999,0,0,1,1
2.09871194074863,1,26.7179005733737,0.868331358768046,6.38285332834746,5.14927454811945,5.7064955040062,1,0,0,0
9.20249247240576,0,159.779279954429,0.480771019589156,143.700483461847,11.3560841571406,3.99668051094356,0,0,1,1
4.45745365819563,0,56.8755210980589,2.0370975730475,-9.72623844734846,5.88354788904762,5.70421563246271,0,0,0,0
0.436191585329241,0,207.859453362615,2.80398178333417,301.534034088329,14.3430785744653,7.12814020064174,0,0,1,0
11.5196657506752,0,16.6428931046445,0.846300855511799,17.1569503740138,-0.716827842610481,2.15487904531239,0,0,0,0
10.7611525086151,0,80.1218721944945,1.36150804138742,18.0511363309029,8.8474886041989,4.43356469578204,0,0,0,1
0.953641332131835,0,-11.5942625668055,2.56189613929018,-3.24933013380912,1.64004117803707,5.97795890140019,0,0,0,1
-1.46680496036035,1,217.644279324591,0.816238517872989,227.756351464284,14.492126896961,7.62997898506902,0,1,1,0
-1.43642247637597,1,260.99636864224,0.275779830990359,272.626055214653,16.4061180884225,5.89038623015728,1,0,1,0
12.0220797566222,1,186.99123581989,2.00014677643776,202.260740372811,12.9062881923358,5.74222061941593,0,0,1,0
7.54688185050049,1,76.1790954827147,1.58270486723632,86.8792380121404,9.36043346522343,6.44450033617565,1,0,1,0
10.6229465075026,0,44.6183717493955,1.10365606262349,48.7339460553374,7.78682334162357,6.61120084745603,0,0,1,0
0.298164375583948,0,35.1720518289488,2.35477827955037,-24.1124277842682,2.74511934380249,3.81432365513341,0,0,0,0
4.43169443237736,0,191.458498933038,1.96841368731111,207.142205928935,13.4327075157189,5.00113118035267,0,0,1,0
8.49214313641155,0,104.619722222974,1.78422233043239,28.5244632565607,8.78489640550986,5.88101413988714,0,0,0,1
18.1853704690032,1,86.4433270987206,2.82477482850663,132.657784387782,9.18116672062014,5.69427910435579,1,0,1,0
10.4300132731942,0,8.88781685036793,1.18651655805297,2.91960607744946,2.20344695078485,2.22686361391324,0,0,0,0
-10.3025095293325,1,75.5920713412728,0.10906643467024,93.6579819736747,8.1362818710925,4.8232105569141,0,1,1,0
8.09238707592676,0,-37.3223644285556,1.70445756940171,8.60079537407364,0.135645018929628,5.94969071141997,0,0,0,1
7.24623885557031,0,78.1754726085867,0.291993490420282,66.7294063745333,6.08035843437403,3.53570144455164,0,0,1,1
23.227688533468,1,-17.1530737294074,2.75200756033882,2.39359330390902,-0.97263650352708,4.399317754761,0,0,0,0
11.8988012945021,0,208.820968833163,0.991752431960776,207.489776207354,13.7352190185601,6.81697656353228,0,0,1,0
15.0504179037899,0,64.6773376833874,0.249878525035456,11.1143221154343,5.5651465359251,1.50631192454492,0,0,0,0
-2.65736168635829,1,62.8867164075051,1.07330354419537,-7.83384768443224,7.01784077042282,7.37138989633651,0,0,0,0
11.4226108653507,0,68.2508454259958,0.465791547903791,59.1524290234453,7.59752926074373,4.6023003033785,0,0,1,1
8.9382771867998,0,-21.5001282639977,1.5651293748524,28.8073740337602,2.07112682249504,3.45157878607466,0,0,0,1
-1.81369058493327,1,146.710305996773,0.398353423224762,146.336455057696,11.3950758097864,6.11383243822093,1,0,1,0
4.89568448711565,1,334.635878076551,0.956778493942693,318.529685658975,18.1968693830069,6.82105077657486,1,0,1,0
-9.8644941214971,1,2.33463808672638,0.591722802724689,18.044999500391,4.05753450090118,7.29713232508023,0,0,0,0
7.44753069783696,0,47.3539628883332,1.83597210003063,33.9335787625156,5.13474113410001,3.96150786622516,0,0,0,1
-5.85140262747405,1,123.532269327838,0.708622992737219,41.23951693563,11.7830461299617,5.83454265597809,0,0,0,0
6.27621961941296,1,5.23896417435018,1.01260695280507,14.7632759250668,4.82652735042242,3.17074813355673,1,0,0,0
8.44478855113465,0,250.564299802958,0.798515595495701,245.46366110728,14.9049137122133,8.05971112442136,0,0,1,1
3.56560060898883,1,-15.9190022998115,1.04895069077611,-14.477501056772,1.94232429913452,1.17267755586683,0,1,0,0
-0.0682868006814465,0,36.6824020354921,2.49419930996373,63.1905636705203,6.15400762362651,4.73399218697556,0,0,0,1
8.96968892039745,0,50.8185377169767,1.45122217945755,59.0193495185185,7.45490458708464,6.29412473394794,0,0,1,1
-0.636191008508822,1,-6.17432050328774,1.0441408935003,2.59260222742497,1.24916650722145,6.65843733128262,0,0,0,0
9.20571441563578,0,-9.77897268842358,0.316742432769388,29.2416058412717,2.70786502621822,5.6063078038944,0,0,0,1
2.92232799325717,0,15.3641080003214,2.27372927125543,23.5778736908611,0.874973289467937,-0.251456105103721,0,0,0,1
